Name,Latitude,Longitude
Parrs Wood,53.41041,-2.219144
Oxford Road Station,53.47441,-2.242028
Mauldeth Road,53.43492,-2.214965
Brook Road,53.43819,-2.216276
Brook Road,53.43788,-2.215989
Mauldeth Road,53.43579,-2.21515
Tonman Street,53.47646,-2.250507
Peter Street,53.47788,-2.249671
Lower Byrom Street,53.47854,-2.253427
Deansgate Station,53.47496,-2.251658
Deansgate Station,53.474066,-2.252346
Deansgate Station,53.47434,-2.250992
Deansgate Station,53.47446,-2.250661
Carlton Avenue,53.45245,-2.231829
Carlton Avenue,53.45253,-2.231995
Didsbury Library,53.41815,-2.231792
Minshull Street,53.477614,-2.233951
Manchester Royal Infirmary,53.463526,-2.228515
Manchester Royal Infirmary,53.463165,-2.229327
East Didsbury Metrolink Stop,53.41113,-2.217448
Wilmslow Road,53.41073,-2.222951
Town Hall (Stop SD),53.47927,-2.243321
St Mary's Gate,53.48375,-2.245833
Cheapside,53.48097,-2.24435
Princess Street,53.47382,-2.236812
King Street,53.48063,-2.242108
Charles Street,53.4736,-2.23666
Charles Street,53.47336,-2.236508
York Street,53.47067,-2.235408
Brunswick Street,53.46658,-2.229074
Hathersage Road,53.45985,-2.221025
Swinton Grove,53.46225,-2.223839
Grafton Street,53.463927,-2.225821
Booth Street East,53.46983,-2.232857
Oxford Road,53.46586,-2.232414
Upper Brook Street,53.4669,-2.23013
Burnage Station,53.42139,-2.217214
Parrs Wood Road,53.42162,-2.219322
Fog Lane Park,53.42144,-2.222496
Fog Lane Park,53.42091,-2.224359
Ladybarn Village,53.43487,-2.213204
Ladybarn Village,53.43542,-2.214471
Parrs Wood Road,53.43521,-2.215554
Alan Road,53.435479,-2.220357
Alan Road,53.43539,-2.220883
Wilmslow Road,53.436,-2.224017
Ladybarn Park,53.43195,-2.215206
Ladybarn Park,53.4317,-2.215084
Heyscroft Road,53.42845,-2.216197
Heyscroft Road,53.4281,-2.216541
Horwood Crescent,53.42655,-2.216864
Parkville Road,53.42528,-2.21749
Parkville Road,53.42408,-2.217709
Fog Lane,53.42214,-2.218572
Fog Lane,53.4211,-2.218777
Willow Way,53.41857,-2.219637
Willow Way,53.41778,-2.219648
School Lane,53.41612,-2.220542
School Lane,53.41533,-2.220854
Ruabon Road,53.41293,-2.222572
Ruabon Road,53.41227,-2.222779
Chorlton Road,53.45954,-2.256115
Parrs Wood,53.41013,-2.219473
Parrs Wood,53.40993,-2.219322
Parrs Wood,53.41009,-2.219232
St Werburgh's Road Metrolink Stop,53.43853,-2.266858
Whalley Road,53.45615,-2.258354
Dudley Road,53.45371,-2.257556
Britannia Airport Hotel,53.406731,-2.265771
Northenden Health Centre,53.40652,-2.264716
Parkway House,53.40656,-2.262836
Moor End,53.40693,-2.260236
Northenden Village,53.408,-2.257821
Northenden Village,53.4082,-2.257371
Riverside Park,53.41021,-2.255969
Riverside Park,53.41042,-2.256045
Palatine Road,53.40707,-2.258537
Church Inn,53.40658,-2.254699
Bucklow Drive,53.40454,-2.252445
Bucklow Drive,53.40408,-2.252082
Whalley Road,53.45631,-2.25852
Dudley Road,53.45453,-2.258224
Harling Road,53.4027,-2.254585
Harling Road,53.40291,-2.255489
Roundwood Road,53.40437,-2.258762
Roundwood Road,53.40479,-2.259953
Farmer's Arms,53.40533,-2.261746
Shevington Gardens,53.40899,-2.273186
Sale Circle,53.41086,-2.276553
Rackhouse Road,53.4095,-2.273851
Rackhouse Road,53.40999,-2.275073
Shevington Gardens,53.40842,-2.271873
Sale Circle,53.41116,-2.277773
Yew Tree Lane,53.41192,-2.279583
Hillend Road,53.41189,-2.280817
Hillend Road,53.41046,-2.282372
Didsbury Library,53.418173,-2.231522
St Mary's,53.45922,-2.225163
Didsbury Village,53.41629,-2.231888
Beaver Road Junior School,53.41258,-2.23092
Beaver Road Junior School,53.41182,-2.230961
Manley Road,53.44687,-2.257093
Manley Road,53.44725,-2.257261
Platt Lane,53.44622,-2.239503
Moor Park Road,53.40673,-2.219426
Moor Park Road,53.40631,-2.218927
Lloyd Street North,53.458,-2.236422
Copper Place,53.447006,-2.237415
Friendship Inn,53.44057,-2.219646
Fairmile Drive,53.40316,-2.224175
Fairmile Drive,53.40356,-2.223606
Gawsworth Avenue,53.40722,-2.221339
Gawsworth Avenue,53.40676,-2.221908
Disablement Centre,53.42885,-2.247232
Main Entrance,53.42769,-2.246472
Erskine Street,53.46556,-2.258998
Cornbrook Metrolink Stop,53.46986,-2.264629
Spring Gardens,53.48049,-2.241173
Sackville Street,53.47754,-2.238249
Moorfield Road,53.42339,-2.250195
Mallow Street,53.4665,-2.254033
Hulme Park,53.46699,-2.25134
Royce Road,53.4676,-2.248225
Epping Street,53.46867,-2.242688
Mallow Street,53.46591,-2.256395
Hulme Park,53.46693,-2.25124
Royce Road,53.46755,-2.247803
Epping Street,53.46826,-2.244177
Maple Road,53.40624,-2.31503
Maple Road,53.40628,-2.315241
Hartley Hall,53.44545,-2.25189
Horton Road,53.45031,-2.231305
Horton Road,53.45012,-2.231409
Maine Road,53.4529,-2.235475
Princess Road,53.43143,-2.248782
Buxton Avenue,53.430127,-2.245253
Buxton Avenue (Stop F),53.43013,-2.245283
Princess Road,53.45212,-2.24425
Withington Golf Club,53.41459,-2.248819
Derby Road,53.43701,-2.223767
Maine Road,53.45316,-2.2362
Woodpecker Road,53.42849,-2.270437
Godbert Avenue,53.42689,-2.267206
Godbert Avenue,53.42682,-2.266724
Woodpecker Road,53.42844,-2.27012
Coach Station,53.47786,-2.236397
Hardy Lane,53.43096,-2.273447
Hardy Lane,53.43067,-2.27331
Chorlton Street Coach Station,53.47745,-2.238112
Patten Street,53.43398,-2.230328
George Street,53.48007,-2.239061
University Shopping Centre,53.467505,-2.234662
Parrs Wood Road,53.41552,-2.218869
Northolt Road,53.40797,-2.287936
Palace Theatre,53.47504,-2.240118
Manchester Royal Infirmary,53.4608,-2.226151
Castle Quay,53.47313,-2.25451
Old Birley Street,53.46279,-2.250065
Princess Road,53.42944,-2.253963
Princess Road,53.429436,-2.253587
Westerley Slip Road,53.4675,-2.246025
Dickinson Street,53.4773,-2.240703
Boundary Street West,53.46819,-2.239793
Cornbrook Metrolink Stop,53.46936,-2.267608
St Mary's,53.458738,-2.22724
Friendship Inn,53.44025,-2.219057
University of Manchester,53.4753,-2.235147
Chorlton Street,53.47647,-2.234762
St Mary's,53.458566,-2.22748
Manchester Royal Infirmary,53.46156,-2.22742
Manchester Royal Infirmary,53.461556,-2.229092
Manchester Royal Infirmary,53.461871,-2.229049
University of Manchester,53.463647,-2.230836
University of Manchester,53.464613,-2.232165
University Shopping Centre,53.467316,-2.234742
St James Square,53.48028,-2.245949
St Peter's Square,53.47846,-2.242111
Exchange Street,53.48314,-2.244669
Oxford Road Station,53.474073,-2.240519
Oxford House,53.47196,-2.238654
Aquatics Centre,53.469784,-2.236669
St Peter's Square,53.478295,-2.241734
Brook's Bar,53.45808,-2.259329
Kings Road,53.456681,-2.261565
Sylvan Avenue,53.454007,-2.266089
Wood Road,53.45276,-2.267986
College Road,53.4513,-2.27048
Woodside Road,53.450145,-2.273629
Woodside Road,53.450305,-2.273677
Cornbrook Metrolink Stop,53.46874,-2.266324
Hulme Hall Road,53.47068,-2.261922
Hulme Hall Road,53.47068,-2.262434
Shawgreen Close,53.46776,-2.259208
St Wilfrid's,53.46768,-2.254673
St Wilfrid's,53.46803,-2.25344
Stretford Road,53.46801,-2.2499
Clayburn Street,53.46772,-2.249943
Tomlinson Street,53.46558,-2.250142
Shearsby Close,53.46511,-2.252037
Spruce Street,53.46488,-2.254009
Yew Street,53.464212,-2.258027
Yew Street,53.464392,-2.257847
Ormsgill Street,53.46493,-2.248556
Old Birley Street,53.4627,-2.249387
Loreto College,53.46173,-2.252092
Loreto College,53.46147,-2.251925
Moss Lane West,53.46062,-2.252372
Chichester Road,53.4599,-2.253512
Chorlton Road,53.45909,-2.257137
Aquatics Centre,53.469434,-2.236351
University Shopping Centre,53.46719,-2.234393
University Shopping Centre,53.467531,-2.234924
University,53.46455,-2.231849
University of Manchester,53.464392,-2.231914
University of Manchester,53.463342,-2.230475
Manchester Royal Infirmary,53.46196,-2.229411
Manchester Royal Infirmary,53.461467,-2.22876
St Mary's,53.458926,-2.227632
Dagenham Road,53.45681,-2.226175
Nantwich Road,53.44367,-2.23571
Nantwich Road,53.4434,-2.2373
Lloyd Street South,53.4434,-2.240015
Lloyd Street South,53.4432,-2.240345
Princess Road,53.44325,-2.243055
Princess Road,53.44307,-2.245568
Springbridge Road,53.44323,-2.248008
Springbridge Road,53.44318,-2.249543
Alexandra Road South,53.44342,-2.25111
Alexandra Road South,53.4433,-2.252208
Wilbraham Road,53.44427,-2.257153
Withington Road,53.44347,-2.255853
Playing Field,53.44496,-2.257021
Burford Road,53.44907,-2.257362
Burford Road,53.44949,-2.257877
Range Road,53.45251,-2.257413
Royal Northern College of Music,53.46802,-2.236433
College of Music,53.46812,-2.236072
Royal Northern College of Music,53.46814,-2.23678
Cavendish Street,53.46863,-2.240383
Cavendish Street,53.46938,-2.240824
Upper Medlock Street,53.46746,-2.244383
Upper Medlock Street,53.46782,-2.243301
Royce Road,53.46679,-2.247964
Royce Road,53.46699,-2.247529
Raby Street,53.45879,-2.245327
Platt Lane,53.44573,-2.244605
Platt Lane,53.4455,-2.244197
Garswood Road,53.44802,-2.244377
Garswood Road,53.44841,-2.24479
Alexandra Park,53.45198,-2.245243
Alexandra Park,53.45176,-2.244775
Alison Street,53.45397,-2.245345
Alison Street,53.45406,-2.2449
Great Western Street,53.45606,-2.24493
Greame Street,53.45679,-2.245316
Raby Street,53.45839,-2.244898
Princess Road,53.45934,-2.246234
Chichester Road,53.4604,-2.25103
Princess Road,53.45918,-2.244561
Westwood Street,53.45818,-2.242026
Moss Side Park,53.4566,-2.239984
Broadfield Road,53.4581,-2.239224
Lloyd Street North,53.45805,-2.23475
Playfair Street,53.457818,-2.232881
Playfair Street,53.45777,-2.231014
Whitworth Park,53.45769,-2.227851
Whitworth Park,53.45782,-2.227731
Wilmslow Road,53.45612,-2.226909
Acomb Street,53.45613,-2.23343
The Greenheys Centre,53.45616,-2.237496
Booth Street West,53.46634,-2.238111
Booth Street West,53.46698,-2.238897
University Dental Hospital of Manchester,53.46539,-2.237247
University Dental Hospital of Manchester,53.46618,-2.2382
Science Park,53.46257,-2.235559
Science Park,53.46124,-2.235491
Manchester Academy,53.45964,-2.235723
Manchester Academy,53.45949,-2.235587
Moss Lane East,53.45768,-2.235652
Great Western Street,53.45658,-2.235902
Great Western Street,53.45556,-2.235867
Beveridge Street,53.45295,-2.237298
Beveridge Street,53.45277,-2.237583
Parkside Road,53.45036,-2.238563
Parkside,53.45014,-2.238893
Garswood Road,53.44898,-2.239218
Thornton Road,53.44797,-2.239604
Platt Lane,53.4469,-2.239311
Wilbraham Road,53.44437,-2.239207
Platt Lane,53.44868,-2.230438
Yew Tree Road,53.44938,-2.230502
Platt Lane,53.44758,-2.237072
Platt Lae,53.44711,-2.236271
Hart Road,53.44656,-2.2341
Hart Road,53.44647,-2.233799
Thornleigh Road,53.44559,-2.232303
Yarburgh Street,53.45558,-2.252522
Selworthy Road,53.45746,-2.252293
Selworthy Road,53.45832,-2.252463
Moss Lane West,53.4598,-2.252231
Bradstock Road,53.45397,-2.255705
Bradstock Road,53.45472,-2.253436
Yarburgh Street,53.45475,-2.252337
Range Road,53.452785,-2.252313
St Bede's College,53.45196,-2.25232
Wellington Road,53.45161,-2.252122
Demesne Road,53.449402,-2.25214
Demesne Road,53.44931,-2.251958
Brantingham Road,53.446707,-2.251792
Brantingham Road,53.44729,-2.252021
Wilbraham Road,53.4438,-2.25176
Alderfield Road,53.44405,-2.292366
Ryebank Road,53.44324,-2.290885
Ryebank Road,53.44292,-2.289814
Maidstone Avenue,53.4424,-2.28716
Manchester Road,53.44254,-2.282163
Maidstone Avenue,53.44258,-2.286213
Manchester Road,53.44268,-2.280192
Brundretts Road,53.4425,-2.279227
Chorlton Metrolink Stop,53.44253,-2.274003
Chorlton Post Office,53.44242,-2.27599
Buckingham Road,53.4426,-2.27149
Buckingham Road,53.44246,-2.271654
St Werburgh's,53.44283,-2.268089
St Werburgh's,53.44289,-2.266072
Wyverne Road,53.44313,-2.262912
Wyverne Road,53.44332,-2.26204
Withington Road,53.44332,-2.25814
Kensington Road,53.44737,-2.277287
Clarendon Road West,53.44846,-2.276089
Clarendon Road West,53.44881,-2.275881
Kensington Road,53.44607,-2.277625
Chorlton Library,53.4452,-2.278598
Warwick Road,53.44337,-2.277833
Groby Road,53.44152,-2.276451
Groby Road,53.442157,-2.276816
Wilbraham Road,53.44211,-2.287821
Wilbraham Road,53.44209,-2.287971
Wilbraham Road,53.44207,-2.281528
Vicars Road,53.44032,-2.283082
Vicars Road,53.44028,-2.282946
Chorlton Green,53.43862,-2.283086
Chorlton Bus Station,53.438342,-2.274458
Chorlton Bus Station,53.43781,-2.274605
Chorlton Bus Station,53.43769,-2.274559
Chorlton Bus Station,53.43752,-2.274483
Chorlton Bus Station,53.43761,-2.274348
Chorlton Bus Station,53.43748,-2.274287
Cundiff Road,53.43469,-2.27317
Cundiff Road,53.43445,-2.272717
Barlow Moor Road Metrolink Stop,53.43307,-2.271053
Barlow Moor Road,53.43227,-2.271017
Barlow Moor Road,53.43241,-2.271063
Darley Avenue,53.43155,-2.274324
Barlow Moor Road Metrolink Stop,53.43335,-2.267713
Barlow Moor Road Metrolink Stop,53.43272,-2.269109
Formby Avenue,53.43505,-2.264788
Formby Avenue,53.43489,-2.264517
Regan Avenue,53.43692,-2.262
Regan Avenue,53.43682,-2.261623
CHS South,53.43801,-2.259177
CHS South,53.43781,-2.25901
Hough End Centre,53.43894,-2.254998
Hough End Centre,53.43879,-2.25453
Houghend Crescent,53.43967,-2.250877
Houghend Crescent,53.43951,-2.250214
Princess Road,53.439719,-2.244887
Wilbraham Road,53.44259,-2.244436
Wilbraham Road,53.44225,-2.243983
Russell Avenue,53.447,-2.260376
Morville Road,53.44695,-2.264516
St Werburgh's Road,53.4468,-2.267241
Weller Avenue,53.43432,-2.264648
Arrowfield Road,53.43317,-2.262188
Arrowfield Road,53.43309,-2.262263
Arrowfield Road,53.43236,-2.260572
Wintermans Road,53.43339,-2.257839
Nell Lane,53.42946,-2.252126
Cavendish Road,53.43134,-2.24976
Withington Metrolink Stop,53.43224,-2.249208
Moorgate Avenue,53.43402,-2.247352
Withington Metrolink Stop,53.43337,-2.247529
Whitchurch Road,53.43628,-2.245183
Whitchurch Road,53.43652,-2.244597
Stirling Avenue,53.4393,-2.24424
Stirling Avenue,53.43949,-2.24384
Princess Road,53.44003,-2.243307
Bosley Avenue,53.44008,-2.23986
Bosley Avenue,53.43995,-2.240492
Birchington Road,53.43962,-2.236651
Birchington Road,53.43953,-2.235823
Yew Tree Road,53.43843,-2.232565
Yew Tree Road,53.4385,-2.23228
Mauldeth Road West,53.43847,-2.231632
Victoria Road,53.43992,-2.231535
Victoria Road,53.44014,-2.231686
Whitebrook Road,53.44228,-2.231788
Barlow Moor Road Metrolink Stop,53.43203,-2.269752
Manchester Crematorium,53.43037,-2.266595
Manchester Crematorium,53.430109,-2.266414
Barlow Hall Road,53.428667,-2.263951
Barlow Hall Road,53.42839,-2.263062
Aldermary Road,53.42746,-2.26128
Aldermary Road,53.427142,-2.260125
Princess Road,53.42598,-2.257403
Princess Road,53.42592,-2.258035
St Ambrose R.C. Primary School,53.42166,-2.258476
Mersey Bank Avenue,53.41998,-2.259835
Mersey Bank Avenue,53.42049,-2.259898
St Ambrose School,53.42244,-2.25848
Southern Cemetery,53.42609,-2.254891
Southern Cemetery Bus Station,53.4251,-2.254208
Southern Cemetery Bus Station,53.42543,-2.254255
Southern Cemetery,53.42584,-2.25393
Southern Cemetery,53.42599,-2.25381
Nell Lane,53.42814,-2.252495
Old Moat Park,53.43749,-2.228782
Old Moat Park,53.43747,-2.229278
Wilmslow Road,53.43634,-2.225464
Withington Library,53.43555,-2.226739
Withington Library,53.43485,-2.227443
Whitchurch Road,53.43256,-2.233316
Darlington Road,53.4309,-2.237626
Ridsdale Avenue,53.43199,-2.235676
Ridsdale Avenue,53.43157,-2.236381
Darlington Road,53.43028,-2.23824
Clyde Road,53.42656,-2.238565
Clyde Road,53.4274,-2.239985
The Metropolitan,53.42776,-2.241567
The Metropolitan,53.427483,-2.241671
Withington Community Hosp,53.42586,-2.243527
Withington Community Hosp,53.42558,-2.244007
Southern Cemetery,53.42453,-2.253858
Winster Avenue,53.42375,-2.250934
Winster Avenue,53.42399,-2.252139
Moorfield Road,53.42305,-2.248658
Didsbury Mosque,53.42285,-2.246926
Newholme Road,53.42627,-2.247412
Mersey Road,53.42206,-2.245492
Mersey Road,53.42198,-2.245612
Spath Road,53.42064,-2.24264
Spath Road,53.42009,-2.242938
Marie Louise Gardens,53.4181,-2.245003
Marie Louise Gardens,53.41754,-2.245345
Hayescroft Gardens,53.41504,-2.247934
Hayescroft Gardens,53.41595,-2.247051
Withington Golf Club,53.41371,-2.250138
Friendship Inn,53.44073,-2.219526
Friendship Inn,53.44077,-2.219165
Granville Road,53.43929,-2.220768
Granville Road,53.43896,-2.220781
Derby Road,53.436388,-2.224426
Withington St Paul's,53.43234,-2.228589
Withington St Paul's,53.43267,-2.228906
The Christie,53.43032,-2.228518
The Christie,53.42916,-2.227744
Oak Road,53.42737,-2.228712
Oak Road,53.426942,-2.228801
Westholme Road,53.42477,-2.2307
Westholme Road,53.42545,-2.22977
Lapwing Lane,53.42311,-2.232421
Lapwing Lane,53.42193,-2.232279
Belfield Road,53.41981,-2.231952
Belfield Road,53.41999,-2.232224
Didsbury Village (Stop C),53.41724,-2.231697
Didsbury Village (Stop D),53.41698,-2.231711
Didsbury Village,53.41698,-2.231455
Grange Lane,53.41552,-2.231868
Grange Lane,53.41502,-2.232242
Fletcher Moss,53.41051,-2.230066
Fletcher Moss,53.41018,-2.229116
Didsbury Cricket Club,53.410393,-2.224499
Didsbury Cricket Club,53.41048,-2.224394
Wilmslow Road,53.41003,-2.222632
Parrs Wood,53.4098,-2.22057
Mellington Avenue,53.40752,-2.22468
Mellington Avenue,53.40735,-2.224603
Millgate Lane,53.40591,-2.228401
Hesketh Avenue,53.41908,-2.236026
Hesketh Avenue,53.41934,-2.23714
Palatine Road,53.42051,-2.240292
Palatine Road,53.4207,-2.241361
Parkfield Road South,53.42228,-2.240362
Queenston Road,53.4231,-2.239509
West Didsbury Metrolink Stop,53.42511,-2.23601
West Didsbury Metrolink Stop,53.42467,-2.23587
Wilmslow Road,53.42255,-2.23311
Central Road,53.42614,-2.235658
Central Road,53.4267,-2.23536
Circular Road,53.42775,-2.234132
The Christie,53.4289,-2.233266
The Christie,53.42946,-2.232501
Everett Road,53.43047,-2.231754
Wilmslow Road,53.43238,-2.229702
Wilmslow Road,53.43278,-2.229539
Mauldeth Road West,53.43765,-2.231432
Copson Street,53.43508,-2.231493
Copson Street,53.43463,-2.23131
Manchester Central Convention Complex,53.47606,-2.245608
Princess Parkway,53.40678,-2.26899
Orton Road,53.40771,-2.28264
Orton Road,53.4076,-2.282398
Carloon Road,53.40739,-2.27835
Carloon Road,53.40733,-2.2765
Rackhouse Road,53.40718,-2.274874
Rackhouse Road,53.40713,-2.27543
Warmley Road,53.40594,-2.300076
Wythenshawe Park Metrolink Stop,53.40677,-2.297299
Wythenshawe Park Metrolink Stop,53.40698,-2.296849
Falterley Road,53.4066,-2.295478
Falterley Road,53.40588,-2.295488
Moor Road Metrolink Stop,53.403472,-2.29499
Wythenshawe Park Metrolink Stop,53.40749,-2.294853
Northolt Road,53.40804,-2.28756
Briarwood Avenue,53.40299,-2.302793
Briarwood Avenue,53.40336,-2.301968
Warmley Road,53.40513,-2.300853
Britannia Airport Hotel,53.40749,-2.267987
Britannia Airport Hotel,53.40763,-2.267897
Yew Tree Lane,53.41176,-2.26672
Yew Tree Lane,53.41148,-2.265891
Britannia Airport Hotel,53.4063,-2.267016
Moor End,53.40648,-2.261241
Church Inn,53.40666,-2.25491
Aldfield Road,53.40854,-2.293731
Aldfield Road,53.4088,-2.293237
Mossdale Road,53.40974,-2.291739
Mossdale Road,53.41008,-2.291215
Button Lane,53.41059,-2.287924
Button Lane,53.41069,-2.287714
Orton Road,53.40999,-2.283301
Piccadilly Gardens,53.47994,-2.236921
Piccadilly Gardens,53.4806,-2.23804
Piccadilly Gardens,53.48037,-2.237602
Warwick Road,53.44288,-2.277634
Royal Exchange,53.48267,-2.243747
Royal Exchange,53.48237,-2.243957
Exchange Street,53.48321,-2.244308
John Dalton Street,53.48064,-2.245062
Albert Square,53.47926,-2.245898
Albert Square,53.47945,-2.245763
Central Library,53.47837,-2.245395
Midland Hotel,53.47722,-2.245841
Manchester Central Convention Complex,53.47588,-2.246134
Central Library,53.47794,-2.243871
Central Library,53.47755,-2.243462
